x,y,u,f
4.917775228736697812e+00,6.793539757277089919e+00,1.600000000000000000e+02,1.238517778988816076e+02
9.018752194485163187e+00,9.791388612508988842e+00,5.500000000000000000e+01,7.425850357598633309e+02
1.811298707522397411e+00,3.852467421176958950e+00,2.200000000000000000e+02,7.753848424387359550e+00
9.816696971478467759e+00,5.283540154812912171e+00,7.000000000000000000e+01,9.558276693237031623e+02
5.539833180142148095e+00,1.321605779718377338e+00,1.000000000000000000e+01,1.755602913465687038e+02
4.365048200246077315e+00,7.363935695622696898e+00,2.200000000000000000e+02,8.753513152492995175e+01
3.543380618979922403e+00,7.412922525017891395e+00,5.500000000000000000e+01,4.803245219146764100e+01
6.220608213495831151e+00,6.546186397510842525e+00,4.000000000000000000e+01,2.469330990574636076e+02
5.566065957363028005e+00,8.400898839662934492e+00,1.700000000000000000e+02,1.780088581827587859e+02
1.517371674058785036e+00,4.611969453777336803e+00,2.950000000000000000e+02,5.010981796229270202e+00
8.763172280678336534e+00,7.885113627509965362e+00,2.350000000000000000e+02,6.817151118122951630e+02
5.876650707843901422e+00,8.103254003484931189e+00,2.350000000000000000e+02,2.088269207827166269e+02
9.376919573879339609e+00,2.694238095504486896e+00,5.000000000000000000e+00,8.338568920382055012e+02
5.584656075309158751e+00,6.608778459375104219e+00,2.900000000000000000e+02,1.797610530008320779e+02
7.939128441652449020e+00,1.243461725371189264e+00,2.200000000000000000e+02,5.083409738738058650e+02
2.228067701815085400e+00,2.964281785499202293e+00,2.450000000000000000e+02,1.328875608318072921e+01
8.855347738651888179e+00,9.972462412021119604e+00,2.800000000000000000e+02,7.032667770176716431e+02
6.765534944263539074e+00,6.473037298754769076e+00,2.450000000000000000e+02,3.164407311295082650e+02
8.872881605921495662e+00,7.589424418417864970e+00,2.300000000000000000e+02,7.074173538557760139e+02
9.292387443437725381e+00,8.373061716716552638e+00,2.050000000000000000e+02,8.116757733654698086e+02
5.238690116995647905e+00,9.883868562087936738e+00,1.700000000000000000e+02,1.490086424718027445e+02
3.554315950811820279e+00,5.213817532567173174e+00,2.300000000000000000e+02,4.845657336147770877e+01
2.483034627014414575e+00,2.264732955625045729e+00,2.600000000000000000e+02,1.779223110239103534e+01
5.049648042616837529e+00,1.959429634147277444e+00,5.500000000000000000e+01,1.338085882374776361e+02
1.100049819681663266e+00,5.339642382862846759e+00,2.450000000000000000e+02,2.431223586917354407e+00
2.329895668460845393e+00,2.108041478327360441e+00,2.500000000000000000e+02,1.497770888815442802e+01
4.274119565745103877e+00,6.156049851707848575e+00,1.400000000000000000e+02,8.235416103141618294e+01
7.565271238292698541e+00,8.590791948389160382e+00,2.300000000000000000e+02,4.405509285998195423e+02
1.450113819701882578e+00,4.421916474780080542e+00,2.000000000000000000e+01,4.499859244443935147e+00
1.670318533392877169e+00,4.108025043418185973e+00,1.250000000000000000e+02,6.330392318428066822e+00
2.447482937751313870e+00,2.864644339593391820e+00,8.500000000000000000e+01,1.710800155767430653e+01
6.553600176911861475e+00,1.868571867061825875e+00,2.200000000000000000e+02,2.880288575785418175e+02
7.268202196928852388e-01,8.486614507224931714e+00,1.400000000000000000e+02,1.110776409877071380e+00
4.954478625418046178e+00,3.421800706302885686e+00,9.500000000000000000e+01,1.265712054493559862e+02
5.902125689288908461e+00,9.096998663108356808e+00,9.500000000000000000e+01,2.115031908654646315e+02
5.402067815155620067e-01,5.480230081802151432e+00,1.850000000000000000e+02,6.978432105715258738e-01
2.475351327339359031e+00,2.875512781512294058e+00,1.750000000000000000e+02,1.764260705932007411e+01
5.009220585295460992e+00,2.702079038678737000e+00,8.500000000000000000e+01,1.307016559101328710e+02
4.336488114184325227e+00,7.021734999913657127e+00,1.250000000000000000e+02,8.588470424754004284e+01
2.181811739737937739e-01,7.588021017870878460e+00,1.900000000000000000e+02,2.285682622581318990e-01
4.914962499661723605e-01,7.717074511666881520e+00,8.500000000000000000e+01,6.102237400117105359e-01
2.020247769979528485e+00,9.176003077836512034e+00,2.300000000000000000e+02,1.026568930819535908e+01
9.599560545688108348e+00,7.948918715756621012e+00,5.000000000000000000e+00,8.942140611924814948e+02
8.808783014011506651e+00,8.971670935621499865e+00,2.650000000000000000e+02,6.923232898663476362e+02
4.261848519767966081e+00,5.317998902784114357e+00,2.300000000000000000e+02,8.167131457089125490e+01
4.406869587892284557e+00,7.046459488927344417e+00,2.950000000000000000e+02,8.999047745756823247e+01
4.172931843162523968e+00,7.232232682911584831e+00,9.500000000000000000e+01,7.683769347023486773e+01
8.026364421857157261e-01,2.228130924235275589e+00,1.250000000000000000e+02,1.319356039287066684e+00
6.652028590071600078e+00,6.592237395326634442e+00,8.500000000000000000e+01,3.010008558066008959e+02
4.121498652957434672e+00,8.475269323001757726e+00,2.000000000000000000e+01,7.413237760885527905e+01
7.444885368093240530e+00,9.148735110949726135e+00,5.000000000000000000e+01,4.200874719773987067e+02
1.133814820199948725e+00,4.333997569918629722e+00,2.350000000000000000e+02,2.591354327084909759e+00
5.015196285458547010e+00,4.992707932948779792e+00,1.250000000000000000e+02,1.311583624879255865e+02
6.396817027065560879e+00,7.349013960897409881e+00,3.500000000000000000e+01,2.681498505754985899e+02
9.759710134224700795e+00,5.818315244935546637e+00,3.500000000000000000e+01,9.393908808018021546e+02
7.669736050052056164e-01,3.015362121751836710e+00,1.550000000000000000e+02,1.218020334383507652e+00
6.022282339202682522e+00,5.556083009799030137e+00,2.650000000000000000e+02,2.244377178613038097e+02
9.555000346146618639e+00,6.997830730666536603e+00,2.500000000000000000e+02,8.819077253478932334e+02
3.781423871878168974e+00,9.741447750743247980e+00,1.700000000000000000e+02,5.785263355164304500e+01
4.842238226385693345e+00,2.620590141647870741e+00,2.150000000000000000e+02,1.183793855130597166e+02
1.979709958153523797e+00,1.717964988931972803e+00,1.600000000000000000e+02,9.739128877707690535e+00
7.132197375518646076e+00,9.796392175289065918e+00,8.500000000000000000e+01,3.699345206262000829e+02
1.228539472257605958e+00,3.236583778534889877e+00,2.950000000000000000e+02,3.082738328610443723e+00
5.988157526378716788e+00,2.600129953370409197e+00,1.600000000000000000e+02,2.207118742510271261e+02
7.178517266285149745e+00,5.372467884268428584e+00,1.850000000000000000e+02,3.770954716704496832e+02
1.998080472912747707e+00,1.705346184999728898e+00,6.500000000000000000e+01,9.973438954755518893e+00
2.085587202293885944e+00,9.020317064145785935e+00,5.000000000000000000e+00,1.115721001461459494e+01
3.967726405616621932e+00,4.389977837082462031e+00,1.450000000000000000e+02,6.643102510196311528e+01
4.965577140034859838e+00,2.737504953298644850e+00,2.300000000000000000e+02,1.274016986198898280e+02
9.534250303556484951e+00,3.777607438172308374e+00,2.500000000000000000e+02,8.762160260691574649e+02
5.807859059520370515e-01,4.995829014066106133e+00,1.150000000000000000e+02,7.766669277295024099e-01
3.788164755854641630e+00,1.452127393591538418e+00,1.300000000000000000e+02,5.814979852075562405e+01
1.290952402470129101e+00,8.198168570432684987e+00,6.500000000000000000e+01,3.442397125359450971e+00
4.446707806883543945e+00,9.106470358907552409e+00,8.000000000000000000e+01,9.237239720239294627e+01
4.430493835850153772e+00,2.239099515338856872e+00,1.850000000000000000e+02,9.139766039675023990e+01
6.306927049401278573e-02,8.760188220672070258e+00,2.200000000000000000e+02,6.332040529700179443e-02
5.699359733486407009e+00,7.777516455129487305e+00,2.750000000000000000e+02,1.908299594228056151e+02
4.495479382883759811e+00,2.595078823247829458e+00,2.000000000000000000e+02,9.534626703331313990e+01
6.286511376309805499e+00,3.435695035451846735e+00,1.100000000000000000e+02,2.547309845573701352e+02
2.852765937734669244e+00,7.351326066158351047e+00,2.900000000000000000e+02,2.606935614181880467e+01
1.710968235649379388e-01,7.053232491289957551e+00,1.550000000000000000e+02,1.761033400902131119e-01
6.650613245812564411e-01,4.085627885880994903e+00,1.450000000000000000e+02,9.591759805845734288e-01
8.171743231644954975e+00,6.281445081393236762e+00,1.700000000000000000e+02,5.538594113417100289e+02
7.178479686869514431e+00,2.662048776272685657e+00,2.450000000000000000e+02,3.770895309906121042e+02
5.652610874919882455e+00,7.234823221944755467e+00,1.550000000000000000e+02,1.862648865703424121e+02
3.152319602553662392e+00,7.254187144325744185e+00,2.300000000000000000e+02,3.447729535305285964e+01
5.837157588842021738e+00,4.354075745656904139e+00,9.500000000000000000e+01,2.047231142332431943e+02
7.666117646042120981e+00,1.376242647270002006e+00,2.950000000000000000e+02,4.581986408166712295e+02
7.740971696258778678e+00,5.984263793155629507e+00,1.150000000000000000e+02,4.716004442191612043e+02
2.752292899642254653e+00,9.009235265545935789e+00,1.700000000000000000e+02,2.360123172280888326e+01
2.983796910647783740e+00,5.688337994787958429e+00,8.500000000000000000e+01,2.954865268985231808e+01
7.033858437339053360e+00,1.000550646342758032e+00,1.000000000000000000e+01,3.550411636157851945e+02
1.829717978191220951e+00,2.667036284722837713e+00,2.050000000000000000e+02,7.955246048561726013e+00
1.889213524626750518e+00,1.642930732889343659e+00,1.700000000000000000e+02,8.632496110789489308e+00
3.594068525061672403e+00,1.144024389733154123e+00,1.750000000000000000e+02,5.001913568366156682e+01
2.719328553284533712e+00,8.091046148298143947e+00,5.000000000000000000e+01,2.282808209323981075e+01
1.074483857393899733e+00,5.059414799276408914e+00,2.950000000000000000e+02,2.314984577318228709e+00
4.027405792994657396e+00,7.906876834950851141e+00,2.500000000000000000e+01,6.935189132547202462e+01
3.464288335049010570e+00,2.936727795032046728e+00,1.450000000000000000e+02,4.504008382407762667e+01
4.574505377074643775e+00,6.301279153262822064e+00,1.000000000000000000e+02,1.003010680892785871e+02
8.756924116641716438e+00,7.166351140693699939e+00,1.550000000000000000e+02,6.802704390453802716e+02
9.937639946001308733e-01,1.513134039038588785e+00,3.500000000000000000e+01,1.962427345350916896e+00
9.679279790389239579e+00,7.881606190160335146e+00,5.500000000000000000e+01,9.165160660322165995e+02
6.548026203201594342e+00,6.891923777737635426e+00,1.550000000000000000e+02,2.873054327211940517e+02
1.787338984785824536e-01,7.297617581374348461e+00,8.000000000000000000e+01,1.844479651977702916e-01
5.144613326103984363e+00,6.882149378970826348e+00,1.300000000000000000e+02,1.413073355451420241e+02
6.826603324286690366e+00,9.588598853298037739e+00,1.000000000000000000e+01,3.249634742477496161e+02
1.118827039435058568e+00,8.183352778024403307e+00,2.150000000000000000e+02,2.519345096228955860e+00
6.571810064563480935e+00,1.508171707847803855e+00,1.700000000000000000e+02,2.904001628133012787e+02
7.749565570005118254e+00,4.174375060069769994e+00,1.850000000000000000e+02,4.731556346103500346e+02
2.503965331856131904e+00,7.945545675722251566e+00,1.700000000000000000e+02,1.820343409797525780e+01
1.058366767663013741e+00,8.540533899190553058e+00,2.500000000000000000e+01,2.243872125502786474e+00
7.078139896571268963e+00,8.709604249229059292e+00,1.400000000000000000e+02,3.616934049899676324e+02
7.993659335470397309e+00,4.486532045508246469e+00,2.900000000000000000e+02,5.187772301458546735e+02
2.146266688183173788e+00,1.125790415069782391e+00,1.150000000000000000e+02,1.203175213110015562e+01
5.990705105711539247e+00,6.492349516822008226e+00,2.050000000000000000e+02,2.209884080828251172e+02
4.342400721749424264e+00,3.155709671992083187e+00,8.000000000000000000e+01,8.622490544591002504e+01
2.456906832826295517e+00,9.762124044719378446e+00,5.000000000000000000e+00,1.728775683307720712e+01
2.398131514759881178e+00,4.754408163584566971e+00,1.700000000000000000e+02,1.618988873483567303e+01
2.618988672954203345e-01,1.175077530324569741e+00,1.000000000000000000e+02,2.812569969205702125e-01
3.577401950562167698e+00,9.452538968286656740e+00,1.450000000000000000e+02,4.936029328777345881e+01
4.262455408223790876e+00,7.989930851991191574e+00,1.900000000000000000e+02,8.170498844490680312e+01
7.079242397026596301e+00,9.855177518053592323e+00,2.800000000000000000e+02,3.618602389251718137e+02
6.134849539708699950e+00,1.809490817603204516e+00,8.500000000000000000e+01,2.370274320706848243e+02
4.055892272080604322e+00,2.469991203452980955e+00,9.500000000000000000e+01,7.077597222927754217e+01
6.034979522827523368e+00,4.310141896033161224e+00,2.500000000000000000e+01,2.258338848998711228e+02
3.006038618557560493e-01,5.096956495006121912e+00,5.000000000000000000e+00,3.276877811206289626e-01
8.439439760739275709e-01,9.172014393146632472e+00,1.850000000000000000e+02,1.445035631744148841e+00
3.271407789622025053e+00,3.241079685603640570e+00,5.000000000000000000e+01,3.828297774930701536e+01
1.537582612234698054e+00,7.428915471191664288e+00,2.500000000000000000e+01,5.172632360859252820e+00
7.741648208029361378e-02,8.915219842679501738e+00,1.300000000000000000e+02,7.788088864259744282e-02
8.065449810483432458e+00,5.597454636874479306e+00,3.500000000000000000e+01,5.327346874962736365e+02
1.487677115609883360e+00,8.494132611089010965e+00,1.700000000000000000e+02,4.780179579042888705e+00
3.343100302234802701e-01,6.569315056964454946e+00,8.000000000000000000e+01,3.716824295750307816e-01
2.742385859157714378e-01,5.695024296552777088e+00,8.000000000000000000e+01,2.948843883247780906e-01
9.310223201533351922e-01,2.216078695117674080e+00,5.000000000000000000e+00,1.736618231503842313e+00
8.601837839300287669e+00,7.750119455254132816e+00,2.000000000000000000e+01,6.450657192037771210e+02
4.550775620592737880e+00,6.842532507234840189e+00,1.000000000000000000e+02,9.879533550802212005e+01
1.054167392763450950e+00,9.871605732664598065e+00,5.500000000000000000e+01,2.225630178909796975e+00
1.521633589136840436e+00,1.669618629123356124e+00,6.500000000000000000e+01,5.043087938821956051e+00
7.557946433941815201e+00,9.153730651561845733e+00,2.500000000000000000e+01,4.392871445051454771e+02
8.939655180329591388e+00,8.618945053523535904e+00,4.000000000000000000e+01,7.233739701574412493e+02
7.682704415863980785e+00,2.181873672506551731e+00,4.000000000000000000e+01,4.611496642267160269e+02
7.505612989195638463e+00,9.760311149275816334e+00,1.750000000000000000e+02,4.303285138436511943e+02
5.142397844030929477e+00,2.508261354819980138e+00,1.250000000000000000e+02,1.411290094124502446e+02
1.982720555513047822e+00,9.262461216878799419e+00,1.250000000000000000e+02,9.777153221216133616e+00
3.058819525722990207e+00,3.472355396495303559e+00,2.150000000000000000e+02,3.167823457992247427e+01
4.403882713022570172e+00,4.371344496370532795e+00,2.350000000000000000e+02,8.981357017013412758e+01
5.423377271229534724e-01,1.135778131586978823e+00,2.900000000000000000e+02,7.022480831209961805e-01
4.418757690089958334e-01,2.606411644369104330e+00,8.500000000000000000e+01,5.277306069527787358e-01
4.048018340582988372e+00,5.681228182910672331e+00,2.750000000000000000e+02,7.038067411926103034e+01
5.118649939698425300e+00,7.843936965777775328e+00,1.100000000000000000e+02,1.392302344215438552e+02
2.522613964696838185e+00,3.208121125086779379e+00,1.400000000000000000e+02,1.857558927404371829e+01
5.212904590688404838e+00,6.206630975234144643e+00,6.500000000000000000e+01,1.468703069037256626e+02
5.897647964599245007e+00,4.949110280196128642e+00,4.000000000000000000e+01,2.110313377386256661e+02
6.132412158855608197e+00,3.445529554265388761e+00,2.150000000000000000e+02,2.367507858134077026e+02
2.533019718063035164e+00,9.156068481058225572e+00,2.800000000000000000e+02,1.878535283071627404e+01
6.074019964991579812e+00,3.144713778999735698e+00,1.700000000000000000e+02,2.301673005283024906e+02
4.132368412850574657e+00,9.284195421466911569e+00,5.500000000000000000e+01,7.469862711039510828e+01
8.419878388331738961e+00,9.593025363398368199e+00,1.250000000000000000e+02,6.053417010461512291e+02
3.814002554800238975e+00,2.077409249190559137e+00,2.000000000000000000e+02,5.929506502958315650e+01
7.509439345443137626e+00,4.278559686115253058e+00,1.900000000000000000e+02,4.309793620008633752e+02
6.087425773000311402e+00,3.388013537933754815e+00,1.150000000000000000e+02,2.316675305152430440e+02
3.595177711691915690e+00,1.320167400099364396e+00,2.900000000000000000e+02,5.006426454140036242e+01
7.155824536917477552e+00,7.563748290768301352e+00,5.500000000000000000e+01,3.735757156187724490e+02
6.514984047635752340e-01,7.570989089477866862e+00,2.350000000000000000e+02,9.280262163446799661e-01
8.411484000297130947e+00,9.481778973475851302e+00,1.250000000000000000e+02,6.035497418766776718e+02
1.309071747945736996e+00,8.752551105421609634e+00,1.250000000000000000e+02,3.552386686566995078e+00
4.225471151683414917e+00,8.825129222069325152e+00,7.000000000000000000e+01,7.966959680177811265e+01
1.395276422679265771e+00,9.812506442991193012e+00,2.500000000000000000e+02,4.111595472861441003e+00
5.888130414008112545e+00,7.018103726319581348e+00,2.350000000000000000e+02,2.100300801906499828e+02
7.343455227329186208e+00,7.436792525169645174e+00,2.350000000000000000e+02,4.033490785803505219e+02
4.216466588417552508e+00,5.606742499672618507e+00,2.150000000000000000e+02,7.917929308116293896e+01
3.425491314309253355e+00,2.750486076147107273e+00,4.000000000000000000e+01,4.362211173732428193e+01
4.949497541809050105e+00,6.261651789832074044e+00,2.450000000000000000e+02,1.261999390269086945e+02
2.024801341025327162e+00,2.147764759490884856e+00,7.000000000000000000e+01,1.032704088419389343e+01
2.392157123888409842e+00,9.934445218103762798e+00,8.500000000000000000e+01,1.608107434131626690e+01
8.006409193573271743e-01,8.101018315112582968e+00,2.600000000000000000e+02,1.313872889399904098e+00
7.799408433095658566e+00,8.614654716082394970e+00,2.600000000000000000e+02,4.822434440809140028e+02
4.866777448469159495e+00,8.563318174875528044e+00,2.200000000000000000e+02,1.201389456594061613e+02
9.647715151374569587e-01,5.828091461069906387e+00,1.750000000000000000e+02,1.862759038910877463e+00
2.155679654957689539e+00,8.492562327828149904e+00,2.650000000000000000e+02,1.217302524343138614e+01
6.899857468990529874e+00,4.422531065072856649e+00,1.850000000000000000e+02,3.353884756135184375e+02
7.604820980323244939e+00,6.923685284918506433e+00,5.000000000000000000e+00,4.474167176900792242e+02
7.724409648427728925e+00,3.724896450142152204e+00,1.150000000000000000e+02,4.686128422724177085e+02
5.164416861411291748e+00,7.590658971985051018e+00,5.500000000000000000e+01,1.429056133916535032e+02
1.986303715203519005e-01,5.116385896216861795e+00,1.250000000000000000e+02,2.064471483355884429e-01
1.677208496922094616e+00,4.287757046401973859e+00,1.400000000000000000e+02,6.395283101956050764e+00
6.608898280246956247e+00,6.136417185647816019e+00,7.000000000000000000e+01,2.952693109968474232e+02
2.598667465188730930e-01,9.593459891185245780e+00,1.700000000000000000e+02,2.774158910103113329e-01
9.620229683811100330e+00,4.042795511498802341e+00,2.900000000000000000e+02,8.999611485004444376e+02
2.001966438932819337e+00,2.426168955464984123e+00,5.000000000000000000e+00,1.002443872900652089e+01
4.193440042168193216e+00,4.515737429371883493e+00,5.000000000000000000e+01,7.793499880730776397e+01
6.223350805049689960e+00,5.680430950419326663e+00,8.000000000000000000e+01,2.472543417203917500e+02
6.836087997411635087e+00,4.168294884244252430e+00,1.000000000000000000e+02,3.263008996924316989e+02
3.216348236666851435e+00,9.142881926571670093e+00,2.150000000000000000e+02,3.648913599529516461e+01
9.826459532790321916e+00,1.429868437310017004e+00,7.000000000000000000e+01,9.586644628837227629e+02
5.183259727071632739e+00,6.764599174629614353e+00,8.500000000000000000e+01,1.444376491709565187e+02
1.912624586536553206e+00,2.060242403496681973e+00,2.500000000000000000e+01,8.900245998877194253e+00
4.801070644109005414e+00,9.295788759161135673e+00,5.000000000000000000e+00,1.154670888797472941e+02
5.275757917675859332e+00,9.572629622260439675e+00,5.500000000000000000e+01,1.521192066137997756e+02
5.935615866714416544e-01,6.987962003934415023e+00,1.550000000000000000e+02,8.026801082359347195e-01
5.074555291787765654e+00,1.951451386879298422e+00,2.000000000000000000e+02,1.357502591929337825e+02
9.098903310829754787e+00,7.037321492751163809e+00,2.750000000000000000e+02,7.623974845143843595e+02
3.595343347295828274e+00,3.350833595916485663e+00,1.450000000000000000e+02,5.007043017140802021e+01
3.569843581067286831e+00,4.692911801875698785e+00,5.500000000000000000e+01,4.906304187054185917e+01
5.195504240494596360e+00,5.727350387980624014e+00,2.150000000000000000e+02,1.454391178568383793e+02
3.334684514752594975e-01,1.050411888978253216e+00,1.150000000000000000e+02,3.692482914764913526e-01
3.786696918196910122e+00,8.611136241416570414e+00,1.450000000000000000e+02,5.808442203908485624e+01
1.507224767085617589e+00,4.126948110026441796e+00,1.100000000000000000e+02,4.931290998350624122e+00
8.317887581430438715e-01,6.789525995762349275e+00,6.500000000000000000e+01,1.407270465675805271e+00
3.750370108085995469e+00,7.947495720756842630e+00,5.000000000000000000e+00,5.650035599067933845e+01
2.736923065421096091e+00,7.857184001036258358e+00,2.050000000000000000e+02,2.323852297537820277e+01
2.218349624389823749e+00,3.400188240102067105e+00,2.050000000000000000e+02,1.313495410776978822e+01
5.658159562986480928e+00,7.021477638923289355e+00,1.000000000000000000e+01,1.868028491284722747e+02
3.785340085331192483e+00,1.663836215677405139e+00,2.050000000000000000e+02,5.802437589994998035e+01
6.656798998653305155e+00,2.512336748117239615e+00,2.150000000000000000e+02,3.016392135558600103e+02
2.047161193780385524e+00,8.294350394358056988e+00,7.000000000000000000e+01,1.062654744752177827e+01
5.659938018379975233e+00,8.141842451397987901e+00,2.750000000000000000e+02,1.869754768510184419e+02
2.274333470296094895e+00,5.241793412089174709e+00,1.700000000000000000e+02,1.403854624017583319e+01
7.805480432618115749e+00,8.174506615569285373e+00,2.350000000000000000e+02,4.833584715445870188e+02
3.152327820721279039e+00,8.054200534758265917e+00,8.000000000000000000e+01,3.447754944675818223e+01
7.317814573444877624e+00,6.352230607331161849e+00,2.750000000000000000e+02,3.991897839866373943e+02
5.624793824770514483e+00,8.320889034540867257e+00,1.550000000000000000e+02,1.835837390104353517e+02
2.267673983448099673e+00,6.580265681559083646e+00,1.100000000000000000e+02,1.392884210961706160e+01
7.335244200885219001e+00,3.005434825940788368e+00,1.700000000000000000e+02,4.020140937248358455e+02
8.642869741899733782e+00,9.612105206535270341e+00,1.150000000000000000e+02,6.542583022332228211e+02
3.539679380357263483e-02,6.507924915576884572e+00,6.500000000000000000e+01,3.542776947411807598e-02
2.075190984615880030e+00,8.180109917830208133e+00,2.900000000000000000e+02,1.101183035343716377e+01
8.886094701155769826e+00,7.029276941545032464e+00,2.000000000000000000e+02,7.105559401422716519e+02
1.430585156646978495e+00,8.188015948114822251e+00,5.000000000000000000e+00,4.358379774875266399e+00
8.081657157725389951e+00,5.969543615857533680e+00,1.250000000000000000e+02,5.359203967984502697e+02
8.346176159699576047e+00,3.445647688280637944e+00,4.000000000000000000e+01,5.897305608365736589e+02
3.629522796630436865e+00,8.043672670214206732e+00,5.500000000000000000e+01,5.144280408463477983e+01
9.944309223761065297e+00,6.323300058538694479e+00,2.300000000000000000e+02,9.933299503541068134e+02
9.452647425778692991e-01,4.648680201109222310e+00,2.950000000000000000e+02,1.789871352905750834e+00
7.525284201466552858e+00,8.728101211848539265e+00,1.000000000000000000e+01,4.336813960508175114e+02
8.220776626173606161e+00,4.581376483772459984e+00,4.000000000000000000e+01,5.637907761160084874e+02
8.334440841276183676e+00,3.668871241728610233e+00,2.000000000000000000e+02,5.872689536483636630e+02
2.148614193455578025e+00,4.182813796518463079e+00,2.500000000000000000e+02,1.206780592810459396e+01
8.614171558194062328e+00,2.878606567470545219e+00,1.700000000000000000e+02,6.478198685828917860e+02
7.945558526814131994e+00,5.514838451327067403e+00,1.150000000000000000e+02,5.095637523028864280e+02
5.099155750287946098e+00,8.442478965964223647e+00,2.000000000000000000e+01,1.376842970709643907e+02
8.836793377889712531e+00,9.690075143841497152e+00,5.500000000000000000e+01,6.988924190358771966e+02
5.701492305649489722e+00,5.512968267284792390e+00,2.300000000000000000e+02,1.910399918264033943e+02
2.120160124511919264e+00,8.007020065576980983e+00,2.050000000000000000e+02,1.165044667422181490e+01
3.336774900707361269e+00,9.672673168258446807e+00,1.750000000000000000e+02,4.048864919705121679e+01
8.257285697701339799e+00,9.753268509079569881e+00,1.250000000000000000e+02,5.712618730545885910e+02
2.206130761981226485e+00,9.492710499628094212e+00,1.100000000000000000e+02,1.294339802372276438e+01
7.748350067819184339e+00,8.104974413649708609e+00,2.800000000000000000e+02,4.729354915852112526e+02
2.723263380783218501e+00,3.338892112667528611e+00,2.950000000000000000e+02,2.291938717315212770e+01
4.836525186334444726e+00,1.472061060099252305e+00,7.000000000000000000e+01,1.179742090580562746e+02
8.733654800584387701e+00,7.568936642395259540e+00,1.150000000000000000e+02,6.749082486165394812e+02
7.233695028576178743e+00,1.712390419892181770e+00,5.000000000000000000e+00,3.857441635540902780e+02
1.690253217286795673e+00,5.175161272929536871e+00,2.150000000000000000e+02,6.519222479809124060e+00
9.192611890151423992e+00,1.804332745375348601e+00,2.450000000000000000e+02,7.860058860537036480e+02
1.293533655577515651e+00,2.434899812790952467e+00,1.600000000000000000e+02,3.458125778050805454e+00
6.949491289182586407e+00,1.259106783201485280e+00,7.000000000000000000e+01,3.425803870439632988e+02
9.643281198774207752e+00,1.726270939506431290e+00,1.600000000000000000e+02,9.064001321032360465e+02
9.996683237234694985e+00,6.572119755090643167e+00,2.300000000000000000e+02,1.009001986619366789e+03
7.451631923964406212e+00,2.507065045909511181e+00,2.650000000000000000e+02,4.212169338619875134e+02
4.348784558478737239e+00,4.485723654943072347e+00,2.200000000000000000e+02,8.659270008798903007e+01
8.058962493678247796e+00,2.220736865822014572e+00,1.450000000000000000e+02,5.314631049847329223e+02
7.195159706863169191e+00,7.677107860724808219e+00,8.000000000000000000e+01,3.796909061794143554e+02
5.473229719814078464e+00,3.253726526742811487e+00,5.500000000000000000e+01,1.694301500903808630e+02
4.135817166487928631e+00,5.421913004288963833e+00,5.500000000000000000e+01,7.487884695772264365e+01
3.984560416508608149e+00,8.250164039704078078e+00,1.900000000000000000e+02,6.724631781533635433e+01
5.567585662978455474e+00,2.541356650522848426e+00,1.250000000000000000e+02,1.781513998456476600e+02
9.421143458931037884e+00,1.787120793006387265e+00,1.150000000000000000e+02,8.456218443255609145e+02
5.139834137387121693e+00,8.724579941901922098e+00,2.650000000000000000e+02,1.409234322702353666e+02
6.244892520611729836e+00,9.914508430300966069e+00,9.500000000000000000e+01,2.497874735252238168e+02
8.578745078038988225e+00,8.931745012206505407e+00,5.500000000000000000e+01,6.399303474517022323e+02
7.402194674321523671e+00,5.259097356989096639e+00,1.100000000000000000e+02,4.129868632724676445e+02
9.437021864224334422e+00,5.814386538684328976e+00,1.000000000000000000e+02,8.498734932896675218e+02
9.931366905247214660e+00,1.382842336247818160e+00,2.050000000000000000e+02,9.894819752331101199e+02
1.298785333923877516e+00,9.908901720523434875e+00,1.000000000000000000e+02,3.489632953771877766e+00
1.400850521951654271e+00,8.878267124138885080e+00,2.600000000000000000e+02,4.149854822355465878e+00
2.416955650471293016e+00,4.477799072797110647e+00,2.950000000000000000e+02,1.653601050501115211e+01
2.394896826726160555e+00,5.322078813413347653e+00,1.450000000000000000e+02,1.613088790868940947e+01
6.073158385574515705e+00,7.799655226772596706e+00,1.250000000000000000e+02,2.300709929049142772e+02
9.135578764307416222e+00,7.886372169204806326e+00,1.450000000000000000e+02,7.715800128459818552e+02
9.704771931712437905e+00,8.026106078373679509e+00,1.100000000000000000e+02,9.237254091429066420e+02
8.762921312121907391e-01,4.100061490075140647e+00,1.000000000000000000e+01,1.549456763778957580e+00
5.707411982939434303e+00,4.507265069321726436e+00,2.500000000000000000e+02,1.916238137190038913e+02
7.068649088212616505e+00,8.337491504510627038e+00,1.250000000000000000e+02,3.602593544235535887e+02
6.571070384851958934e+00,6.747674082951186314e+00,1.750000000000000000e+02,2.903030925660875710e+02
1.736500265818509137e+00,8.526558478197339142e+00,1.250000000000000000e+02,6.972800112213350943e+00
8.420594423251072769e+00,2.429855943557647002e+00,2.300000000000000000e+02,6.054948585402287335e+02
8.399295507509741299e+00,1.473547333105264645e+00,2.300000000000000000e+02,6.009545447764658093e+02
3.459202063835797869e+00,4.447698294470632696e+00,5.500000000000000000e+01,4.485214083809292163e+01
2.619444854708463666e+00,7.323656005703813143e+00,1.000000000000000000e+02,2.059274603763843459e+01
