x,y,u,f
8.500022982167724228e-01,1.688399845011058664e+00,2.000000000000000000e+02,1.460015619173468782e+00
8.155898258494218567e-01,1.342238445248978174e+00,5.500000000000000000e+01,1.366256419286996593e+00
4.896117544933419330e-01,1.902332454513770532e+00,7.000000000000000000e+01,5.928641532970039263e-01
4.975719978163852808e-01,1.068505872283336267e+00,2.050000000000000000e+02,6.212680565650281483e-01
4.630591827675257788e-01,1.065782738881846825e+00,1.400000000000000000e+02,5.616385389166625997e-01
1.279678236564241178e-02,1.685481436259501198e+00,2.600000000000000000e+02,9.633657529401635708e-03
6.336000597823469027e-01,1.387625044886649839e+00,5.000000000000000000e+00,9.574757318988810217e-01
1.889017523729994430e-01,1.115039947786921726e+00,6.500000000000000000e+01,1.982099677654984293e-01
2.815159520657398717e-01,1.775264154929052873e+00,7.000000000000000000e+01,2.912268713666902875e-01
5.530048788447220476e-01,1.095817391994336365e+00,1.550000000000000000e+02,7.230463519733888456e-01
7.319002596894010892e-01,1.414260986989610114e+00,2.800000000000000000e+02,1.122010403420661495e+00
3.654218869543243153e-01,1.617548714953048972e+00,1.700000000000000000e+02,4.097807521080469861e-01
1.309868951492254574e-02,1.264642241742576889e+00,1.000000000000000000e+01,-1.679336130756065720e-02
7.616708689642341934e-01,1.751307007690494633e+00,2.900000000000000000e+02,1.200499479955740689e+00
6.330132004771003018e-01,1.531846232831366894e+00,8.500000000000000000e+01,8.944223938747888347e-01
4.430757367778461742e-01,1.726855562029931068e+00,1.900000000000000000e+02,5.255419300717585340e-01
3.490136204137130882e-01,1.174626252894269918e+00,1.450000000000000000e+02,3.932638238615513426e-01
7.915598094531810514e-01,1.830615983070026598e+00,1.300000000000000000e+02,1.280262109858078645e+00
7.472372354371319414e-01,1.323347203827553997e+00,1.600000000000000000e+02,1.161723251950127489e+00
3.270369553969542098e-01,1.177031928628551327e+00,8.000000000000000000e+01,3.588701567357816535e-01
8.313568133488933309e-01,1.980005386763026287e+00,2.200000000000000000e+02,1.401066293472394308e+00
4.254794842291179657e-01,1.671708159015007134e+00,2.500000000000000000e+02,4.992663666100400355e-01
4.639231431316630516e-01,1.894695775339865218e+00,2.200000000000000000e+02,5.591996506058601879e-01
9.416829035041490714e-01,1.247608059535515679e+00,1.100000000000000000e+02,1.773606197259397943e+00
8.449084349063267219e-01,1.316901360270117394e+00,1.750000000000000000e+02,1.450531746935999733e+00
3.820609956223985915e-01,1.393859924435918440e+00,1.600000000000000000e+02,4.345782597348941123e-01
6.715536600314209181e-03,1.861631911483172530e+00,1.300000000000000000e+02,-7.488694014010852107e-04
5.248319496616535851e-01,1.088665716944948514e+00,5.500000000000000000e+01,6.717475822315286393e-01
3.224055264525297337e-01,1.565633524235228169e+00,1.000000000000000000e+02,3.489573261734252863e-01
8.581646140828191882e-02,1.326550216242126767e+00,2.000000000000000000e+01,6.645988380479157798e-02
6.403551318112353785e-01,1.658345175359269508e+00,2.300000000000000000e+02,8.994732314236952853e-01
2.694438463466319877e-02,1.951887618229873667e+00,1.450000000000000000e+02,3.418037572817948788e-02
6.979473484438086794e-01,1.406923215572187580e+00,7.000000000000000000e+01,1.030444124483987922e+00
5.281577592713548874e-02,1.730653194674868889e+00,2.500000000000000000e+02,4.950582616825102006e-02
5.594818446910388987e-01,1.629314751905062808e+00,1.900000000000000000e+02,7.305748149864943475e-01
5.218348788850299957e-01,1.058054492217290532e+00,8.500000000000000000e+01,6.649630373704265018e-01
9.799206579812644868e-01,1.238624665652618084e+00,2.650000000000000000e+02,1.922157325468021538e+00
5.051128534561902805e-01,1.969554337910175423e+00,2.450000000000000000e+02,6.383454807712943824e-01
7.165808659612467046e-01,1.771897408221160486e+00,9.500000000000000000e+01,1.093874561918706467e+00
7.708781992677760098e-01,1.381008868744029616e+00,2.000000000000000000e+02,1.226437874485225565e+00
6.981689602149145912e-01,1.560004415202857153e+00,1.700000000000000000e+02,1.034381502680272069e+00
5.758440619668762084e-01,1.667713280808494902e+00,1.300000000000000000e+02,7.606484489066711596e-01
9.105003421084978399e-02,1.860099730008485164e+00,2.800000000000000000e+02,8.830834096601751504e-02
5.187848937584118580e-01,1.276139351132625332e+00,2.300000000000000000e+02,6.567403293112433760e-01
6.813545039522866942e-01,1.430121344589231569e+00,2.150000000000000000e+02,1.000287109508630312e+00
4.034319266479899913e-01,1.612324597519521507e+00,1.150000000000000000e+02,4.755636088979310339e-01
6.679653069455198100e-01,1.629461951493436311e+00,8.500000000000000000e+01,9.748773421826028018e-01
2.125387982670545739e-01,1.318879929334179746e+00,1.250000000000000000e+02,2.255947666833964804e-01
5.664795053332039032e-01,1.191248540151952362e+00,1.600000000000000000e+02,7.465482336744890812e-01
7.836682184265436613e-01,1.901571018817902026e+00,2.000000000000000000e+02,1.259895837953850739e+00
8.880165991872301934e-01,1.232970789244710819e+00,1.900000000000000000e+02,1.586551445050371267e+00
7.143778231426816117e-01,1.513273151852837728e+00,1.550000000000000000e+02,1.083136590951705225e+00
4.715888633270064467e-01,1.283953123612278091e+00,2.350000000000000000e+02,5.781433044771659979e-01
1.731760300138471820e-01,1.524502864098280064e+00,6.500000000000000000e+01,1.883118801332889225e-01
6.659224499262526020e-01,1.922199329786821842e+00,1.100000000000000000e+02,9.519828549395640271e-01
8.651014661591507338e-01,1.627884076229784815e+00,4.000000000000000000e+01,1.494296067208030099e+00
2.735913485386460842e-01,1.051416110826539185e+00,2.500000000000000000e+01,2.969719790056646880e-01
8.313622347577204197e-01,1.292710144485180290e+00,8.000000000000000000e+01,1.401016269285395355e+00
8.909631785169329632e-01,1.871425751693099881e+00,2.800000000000000000e+02,1.594692749752261607e+00
5.076944063281679798e-01,1.568837106104964629e+00,7.000000000000000000e+01,6.286685434392493832e-01
3.898131922745633471e-01,1.960453423016214280e+00,2.000000000000000000e+01,4.014295466372107546e-01
4.836201619555962061e-01,1.117121834589481111e+00,2.200000000000000000e+02,5.959410992029472443e-01
1.112326418890141611e-02,1.082951888837836218e+00,2.300000000000000000e+02,1.057912887382649221e-02
8.236306688050772928e-01,1.037495485397332828e+00,1.150000000000000000e+02,1.382853518960377670e+00
8.238774646954021286e-01,1.279917511596881274e+00,1.900000000000000000e+02,1.381063675945636060e+00
5.672385639050815387e-01,1.814040823729843543e+00,1.100000000000000000e+02,7.413276047353059006e-01
3.080941818886770989e-01,1.525027125277881757e+00,1.300000000000000000e+02,3.322700242001086490e-01
6.233007837245267968e-01,1.341113824565822732e+00,2.900000000000000000e+02,8.638585552573121440e-01
8.166804857294185371e-01,1.434659227246789737e+00,2.300000000000000000e+02,1.358908749483618283e+00
1.470882456178994602e-01,1.621004859602633630e+00,2.950000000000000000e+02,1.528546674385758697e-01
1.666161515366937351e-02,1.553229919268906745e+00,2.150000000000000000e+02,1.988838970591401759e-02
9.572016508921432631e-01,1.385908093179685441e+00,1.700000000000000000e+02,1.831212227397477799e+00
7.295675628156812476e-01,1.461501137226958402e+00,8.500000000000000000e+01,1.124795758901921738e+00
5.891064712483184973e-02,1.767405661835769859e+00,8.000000000000000000e+01,4.812833463192483369e-02
4.992919792760763809e-02,1.886014333980168267e+00,2.650000000000000000e+02,5.382855984336506333e-02
8.975664762816648601e-01,1.087838784811598458e+00,8.000000000000000000e+01,1.619044779520341537e+00
5.026367837313783227e-02,1.826247110000580154e+00,2.800000000000000000e+02,4.699763456176395821e-02
2.502851819558444824e-01,1.286177123699299596e+00,2.000000000000000000e+02,2.639856792032173050e-01
4.243181517082372789e-01,1.342419930445762244e+00,4.000000000000000000e+01,4.896873685343750005e-01
7.086203850608007171e-01,1.727065813147488083e+00,5.000000000000000000e+01,1.047884079958338877e+00
9.623030270701625755e-01,1.955119203305090370e+00,2.950000000000000000e+02,1.857008467287551312e+00
8.201503124630658004e-01,1.548514389008249559e+00,2.950000000000000000e+02,1.374161000936081845e+00
4.299626100023541397e-01,1.289048885185191118e+00,2.650000000000000000e+02,5.109595325020359624e-01
6.964443748159546699e-01,1.465100619378082669e+00,4.000000000000000000e+01,1.019941738239492635e+00
6.503856207123096533e-01,1.279155299275751556e+00,3.500000000000000000e+01,9.359487348780819449e-01
7.435504150862488615e-01,1.990241143487982978e+00,1.000000000000000000e+01,1.067003614542776369e+00
2.697694874885894212e-01,1.772049902876260408e+00,5.500000000000000000e+01,3.052383667960215097e-01
4.475341415054477912e-01,1.827577321003204691e+00,1.000000000000000000e+02,5.278064935547597258e-01
5.783068724896646140e-01,1.964771070283921839e+00,2.600000000000000000e+02,7.676203176000605533e-01
6.573110798125414433e-02,1.389811414398166800e+00,2.300000000000000000e+02,6.376182591827374291e-02
5.193552739925992867e-01,1.054228564900179022e+00,5.000000000000000000e+00,6.706473979932069396e-01
8.568499716514502706e-01,1.382571139954400508e+00,3.500000000000000000e+01,1.499690907020523101e+00
6.605997179712124190e-01,1.092757075101361997e+00,2.750000000000000000e+02,9.493888865842173841e-01
8.634110904784820795e-01,1.793594466307699919e+00,2.350000000000000000e+02,1.510980699285256801e+00
1.737966954960018517e-01,1.477693281958868843e+00,2.500000000000000000e+01,2.016452516252599247e-01
3.836285273185264799e-01,1.851686025224920762e+00,2.200000000000000000e+02,4.356805045139348631e-01
7.971490924539944567e-01,1.439645029570007395e+00,2.300000000000000000e+02,1.301200402402620693e+00
1.123430380366166048e-01,1.443577169065363153e+00,2.500000000000000000e+02,1.114468701610965146e-01
8.162537942674854552e-01,1.934710865796117396e+00,2.000000000000000000e+02,1.354912477999594911e+00
4.527917944841713949e-01,1.704502192684865580e+00,1.000000000000000000e+01,4.777249136704837529e-01
1.008229242508038581e-01,1.096113723085221814e+00,8.000000000000000000e+01,1.000774157524259717e-01
3.437592812051094571e-01,1.766016305549263921e+00,2.050000000000000000e+02,3.887436658453260474e-01
7.682527184130816256e-01,1.026071852110894245e+00,8.000000000000000000e+01,1.221188355223398636e+00
5.530178051237251147e-01,1.680638018592564675e+00,2.000000000000000000e+02,7.180660717267778326e-01
9.711680487727294420e-01,1.523856680525287777e+00,2.950000000000000000e+02,1.889395622458537538e+00
9.944509180773150048e-01,1.342601055389592624e+00,2.500000000000000000e+01,1.994946223737611879e+00
8.790706655653593993e-01,1.121713298733721276e+00,2.000000000000000000e+01,1.550261426768615669e+00
4.815766164507490066e-01,1.953087957885310200e+00,1.000000000000000000e+02,5.828677932779278148e-01
7.067190608641352734e-01,1.425961645149947277e+00,2.600000000000000000e+02,1.057539739805474222e+00
1.049847533916278275e-01,1.367089484230099572e+00,2.050000000000000000e+02,1.085401974004437803e-01
2.339431940452607606e-02,1.385014187771894889e+00,4.000000000000000000e+01,1.120984826294722965e-02
3.299293710173010208e-01,1.123173252778660869e+00,2.200000000000000000e+02,3.650124200994396828e-01
1.319505372909561824e-01,1.559943777651024766e+00,2.600000000000000000e+02,1.315519889150663646e-01
5.968264587990365078e-01,1.610762194285850990e+00,1.100000000000000000e+02,8.026730995252883138e-01
7.236926501654949995e-02,1.124366712447345984e+00,2.800000000000000000e+02,7.208789116135888575e-02
3.128672297742414177e-01,1.064385812896679662e+00,6.500000000000000000e+01,3.449637714783875264e-01
8.611945223512506020e-01,1.986824137460664996e+00,2.800000000000000000e+02,1.496036794642900958e+00
2.042049732457464906e-01,1.551726051160663200e+00,2.150000000000000000e+02,2.159353142468479758e-01
2.134972417701165304e-01,1.717427340226936439e+00,2.650000000000000000e+02,2.264464454467109700e-01
6.072036881263871422e-01,1.650582766035980420e+00,2.750000000000000000e+02,8.339515812032787245e-01
2.914319625127650415e-01,1.246427078078101935e+00,9.500000000000000000e+01,3.197798109010544509e-01
7.855559924676186467e-01,1.938424204609329404e+00,2.450000000000000000e+02,1.274577386445071125e+00
8.774603739650599366e-02,1.711058596793103570e+00,1.450000000000000000e+02,9.421715639682269605e-02
5.147715259077388916e-01,1.508981130562899953e+00,2.200000000000000000e+02,6.482376853747514600e-01
5.090786096809852834e-01,1.626601453041867540e+00,1.750000000000000000e+02,6.453740731543703424e-01
4.005716319704989425e-01,1.102283494408600184e+00,2.600000000000000000e+02,4.642559644123228080e-01
6.395822319311909032e-01,1.708154715923451583e+00,1.400000000000000000e+02,8.952333024744265622e-01
6.094535417885061923e-01,1.734041465539081450e+00,7.000000000000000000e+01,8.237412697598608391e-01
5.453876115089102417e-01,1.512542405622294250e+00,2.650000000000000000e+02,7.100738183289599936e-01
9.076050605278651595e-01,1.141614755196480147e+00,2.450000000000000000e+02,1.656093636872367547e+00
2.296581779613308116e-01,1.412835987551766870e+00,2.150000000000000000e+02,2.442999214009296260e-01
9.482841052620241129e-01,1.394100354163307021e+00,1.000000000000000000e+02,1.795862768065884740e+00
1.094061523599795249e-01,1.110177799375234198e+00,7.000000000000000000e+01,1.084212423902988082e-01
7.187563478740744971e-01,1.444825012741492110e+00,9.500000000000000000e+01,1.096080445489896471e+00
8.002143394649976482e-01,1.274436321333503708e+00,1.100000000000000000e+02,1.309195251984622388e+00
8.131434741591837545e-01,1.570820029590818567e+00,1.750000000000000000e+02,1.354845057921920892e+00
2.819326142972289340e-02,1.484733742052803729e+00,2.050000000000000000e+02,3.124717362207207055e-02
5.830308986235529511e-01,1.836658240408497011e+00,2.900000000000000000e+02,7.779097315821688063e-01
5.200210900828006189e-03,1.919906388673461972e+00,2.750000000000000000e+02,8.941361181072667377e-03
6.479957897436117165e-02,1.450363763352979785e+00,2.350000000000000000e+02,6.756329668691724022e-02
5.080662799920308004e-01,1.358440942371229809e+00,2.650000000000000000e+02,6.410367347599020826e-01
2.288838555012489007e-01,1.333043899611479732e+00,1.900000000000000000e+02,2.384978817471336277e-01
8.035676990417730536e-01,1.483826556680305719e+00,1.400000000000000000e+02,1.318040808148488674e+00
7.264552199644005448e-01,1.627819481512153610e+00,2.350000000000000000e+02,1.113097785475952062e+00
4.930245575481680964e-01,1.923896806853750530e+00,1.250000000000000000e+02,6.210337367415341703e-01
6.837222139076101213e-01,1.352363318843388562e+00,9.500000000000000000e+01,1.008273318243813943e+00
4.417105791719100338e-01,1.798954950183027757e+00,2.500000000000000000e+01,5.618762141427106060e-01
1.369681320214328757e-01,1.033350870562218748e+00,3.500000000000000000e+01,1.409300546385203190e-01
5.541661688367249816e-02,1.996012285678433251e+00,2.500000000000000000e+02,5.123035976647319356e-02
5.242178101078772690e-01,1.613580727346884736e+00,5.000000000000000000e+00,7.698065914388925179e-01
8.660112941602859937e-02,1.584815924047394020e+00,1.100000000000000000e+02,8.073632335328874421e-02
4.359668838042555228e-01,1.467536442421357723e+00,5.500000000000000000e+01,5.294471538386923415e-01
2.651165163721406204e-01,1.021044353006558936e+00,9.500000000000000000e+01,2.840906538688773852e-01
3.026869106953731237e-01,1.715105530690884894e+00,1.450000000000000000e+02,3.362399139469602893e-01
6.709581102270788522e-01,1.609927837416639473e+00,1.300000000000000000e+02,9.672934025296452409e-01
5.931214221962867184e-01,1.382267795149654699e+00,5.000000000000000000e+01,7.919635879075498375e-01
3.891167878727851415e-01,1.293330802403413360e+00,2.050000000000000000e+02,4.500066048145113795e-01
9.801572922832170187e-01,1.096252264920158037e+00,1.900000000000000000e+02,1.921042767788115446e+00
6.524039522904631072e-01,1.005953847869745177e+00,2.000000000000000000e+02,9.300405892001449848e-01
1.300449645521219999e-01,1.234041888002903598e+00,2.350000000000000000e+02,1.336534858029301553e-01
1.035357218686738801e-01,1.941458414261898024e+00,2.750000000000000000e+02,1.084506212058151675e-01
4.576121164070948710e-01,1.530493494806250521e+00,1.150000000000000000e+02,5.592048058965801705e-01
5.752917884263355486e-01,1.683729546815678546e+00,2.750000000000000000e+02,7.686788909910479139e-01
9.697823968766878799e-01,1.950188265653461706e+00,1.150000000000000000e+02,1.890888430653595131e+00
2.612169102826479294e-01,1.871557493840021902e+00,1.250000000000000000e+02,2.868646760077335767e-01
2.534274124664469552e-01,1.844290132788690695e+00,1.150000000000000000e+02,2.779947844319828332e-01
5.683711682716766633e-01,1.706956829697397815e+00,8.000000000000000000e+01,7.416656745340244328e-01
7.128463911843565537e-01,1.898490574349319893e+00,2.500000000000000000e+02,1.071038566582125817e+00
8.465681556842519218e-02,1.740508768714739141e+00,1.150000000000000000e+02,9.276992209028782355e-02
2.309836991427681729e-01,1.309580399003747120e+00,2.500000000000000000e+02,2.416074742153689336e-01
3.210471449593380600e-01,1.462149431111077202e+00,7.000000000000000000e+01,3.457979965775374032e-01
9.654389564237730870e-01,1.583639247167831998e+00,5.500000000000000000e+01,1.878022738979297612e+00
1.547272622927341468e-01,1.725901952976724552e+00,4.000000000000000000e+01,1.379941552342251188e-01
2.799863424700715919e-01,1.928671033023019010e+00,2.350000000000000000e+02,3.063367274014672237e-01
2.059415226873895222e-01,1.270031941908477791e+00,1.700000000000000000e+02,2.124704049206195544e-01
8.121687271317312717e-01,1.459084113775555913e+00,3.500000000000000000e+01,1.363924580709596768e+00
4.006353697787344847e-01,1.684839479409675045e+00,4.000000000000000000e+01,4.454052070015571685e-01
5.460416000294336936e-01,1.371104729061841443e+00,1.000000000000000000e+01,6.686645664150538959e-01
3.814835204589613893e-01,1.159089513168203744e+00,2.200000000000000000e+02,4.359446574525621676e-01
9.289562827631163699e-01,1.929924226657212083e+00,4.000000000000000000e+01,1.705986703086485035e+00
4.306753313823494800e-01,1.208677618745666260e+00,2.000000000000000000e+01,4.971512416381804189e-01
5.955976849967669073e-01,1.981442395907755616e+00,8.000000000000000000e+01,7.936859673212072197e-01
1.673846405343839550e-01,1.103912747169833120e+00,2.650000000000000000e+02,1.726625539273271837e-01
1.988435016890433005e-02,1.808433859842592639e+00,2.150000000000000000e+02,2.422752844549137807e-02
4.246666919649776384e-01,1.184570208118744139e+00,7.000000000000000000e+01,4.975335484286161347e-01
6.725020201998059832e-01,1.782502806480224189e+00,1.000000000000000000e+01,9.030514947485357435e-01
8.125627585859388491e-01,1.115275528237382519e+00,2.350000000000000000e+02,1.349795130229759055e+00
8.826927283190288964e-01,1.203640559104121266e+00,1.450000000000000000e+02,1.572439601785680541e+00
8.955843957642405373e-01,1.473457127096250208e+00,1.100000000000000000e+02,1.608423454829649657e+00
1.233453304645272253e-01,1.069904243055863624e+00,6.500000000000000000e+01,1.268150949559079810e-01
9.022128828486322139e-01,1.864150283957220156e+00,2.450000000000000000e+02,1.640608371939272114e+00
2.766450229921189052e-01,1.946816804390775868e+00,1.450000000000000000e+02,3.050057107679964297e-01
2.802491394898710686e-01,1.570690216294351238e+00,1.250000000000000000e+02,3.078959357746755554e-01
2.932022739035338166e-01,1.471005947893734955e+00,5.000000000000000000e+00,4.003085497317261932e-01
3.249341429997441022e-01,1.426425215077164577e+00,1.250000000000000000e+02,3.636749170675759313e-01
5.834957031065868271e-01,1.282522254906305559e+00,1.450000000000000000e+02,7.848417744500070237e-01
3.365896720314177637e-01,1.705403630170670981e+00,9.500000000000000000e+01,3.834363523046417921e-01
1.821497133907644672e-01,1.223438979095090584e+00,1.700000000000000000e+02,1.863325276145091636e-01
7.053290081385142907e-01,1.917431146634555272e+00,2.350000000000000000e+02,1.060584867180400570e+00
8.205011758477838146e-01,1.160194864321608232e+00,1.850000000000000000e+02,1.374142019715256957e+00
6.410218788945449830e-01,1.580762808919865758e+00,2.500000000000000000e+01,9.309247498428419032e-01
9.261408835312985310e-01,1.409633434317234535e+00,5.500000000000000000e+01,1.730029191423079649e+00
4.263201296400854767e-01,1.919542728186368841e+00,2.800000000000000000e+02,5.001295943230668062e-01
4.665138191263914491e-01,1.513014351472262042e+00,1.850000000000000000e+02,5.715586443123316096e-01
2.021996634974427831e-01,1.700742178682191019e+00,2.500000000000000000e+01,2.412016558238749553e-01
1.805747381535431906e-01,1.681124528344504210e+00,2.000000000000000000e+02,1.823800606091943999e-01
8.979341262847306826e-01,1.337603602803677294e+00,2.500000000000000000e+02,1.620092104710829650e+00
3.536934569283167740e-03,1.381334280395205338e+00,9.500000000000000000e+01,8.810310995821604013e-03
2.694999393471813054e-01,1.911799664845752034e+00,2.150000000000000000e+02,2.938158277057508760e-01
2.374265679528839712e-01,1.755437149514872175e+00,2.300000000000000000e+02,2.469586155710963293e-01
5.171346899225116589e-01,1.702776992508911125e+00,1.850000000000000000e+02,6.599491014298494163e-01
9.286933885923054355e-02,1.504159426182025472e+00,2.200000000000000000e+02,9.075019825359163794e-02
3.767655511061385187e-01,1.982319566016472301e+00,2.000000000000000000e+02,4.248702763483210854e-01
7.309893098118396271e-01,1.795397882206048124e+00,1.850000000000000000e+02,1.126557621967435807e+00
7.964452157246588726e-01,1.400947629772079317e+00,3.500000000000000000e+01,1.315959355714439782e+00
9.425197997050162035e-01,1.798871739940917536e+00,2.200000000000000000e+02,1.775601234725320943e+00
9.284215079349139588e-01,1.006267262030708043e+00,2.300000000000000000e+02,1.728646974435666062e+00
3.941855276218433346e-01,1.742882720035511035e+00,5.000000000000000000e+01,4.385936181705229475e-01
7.653684250370533793e-01,1.473457895680891916e+00,1.450000000000000000e+02,1.217895093355422897e+00
2.798606866704659302e-01,1.092311891621719155e+00,6.500000000000000000e+01,3.038618352498496100e-01
4.477683703411305949e-02,1.423686461652421187e+00,9.500000000000000000e+01,5.063291263640563172e-02
1.299130762585777310e-01,1.331894485828249763e+00,1.450000000000000000e+02,1.351981590430128555e-01
6.838656466482130325e-01,1.330221546442562630e+00,6.500000000000000000e+01,1.010418635480304639e+00
9.244631158742576682e-01,1.497398169797649725e+00,2.000000000000000000e+01,1.685980937825394932e+00
1.594167417944364340e-01,1.365575075884712497e+00,2.450000000000000000e+02,1.654716986732920336e-01
1.957588903217053478e-01,1.622243952802476130e+00,9.500000000000000000e+01,2.111581918740426389e-01
2.927988198652831109e-01,1.784780284499296155e+00,2.450000000000000000e+02,3.216259592276154433e-01
7.564341457911033517e-01,1.166626053441524702e+00,2.650000000000000000e+02,1.190177125073983655e+00
8.592020020600917851e-01,1.197593062595429192e+00,5.000000000000000000e+01,1.488022794016042205e+00
1.998592198310987778e-01,1.356949564388545859e+00,2.450000000000000000e+02,2.098051796995185903e-01
1.094850247326173420e-02,1.508692521012747534e+00,1.400000000000000000e+02,6.356732816122286425e-03
9.599252988688986576e-01,1.727381566964726556e+00,7.000000000000000000e+01,1.832455448712813517e+00
7.217596216236508155e-01,1.245319771446153911e+00,2.000000000000000000e+01,1.082232044950715677e+00
4.273112910418624955e-01,1.974617769108509613e+00,8.000000000000000000e+01,4.922107134190258915e-01
5.211799990411025707e-01,1.087594046589737129e+00,5.000000000000000000e+01,6.602018802612673598e-01
7.812121460867770262e-01,1.835238351509586030e+00,2.500000000000000000e+02,1.254152874211801549e+00
5.094301768491121818e-01,1.473896404176078700e+00,1.450000000000000000e+02,6.458226483029683163e-01
7.136496536925784895e-02,1.916264543832240097e+00,2.000000000000000000e+01,2.572360978602804965e-02
9.657186444691649996e-01,1.134738954315988035e+00,2.150000000000000000e+02,1.867284871319558004e+00
9.530381414725488387e-01,1.378779494080885737e+00,1.100000000000000000e+02,1.814121212081743151e+00
2.539486041747162082e-01,1.393442876369081151e+00,6.500000000000000000e+01,2.781485435079506519e-01
5.992461495725249776e-01,1.279709353866969490e+00,4.000000000000000000e+01,8.051970468595437413e-01
7.427663181617875088e-01,1.908800010392724289e+00,1.850000000000000000e+02,1.158039283738346636e+00
8.080108993986263588e-01,1.517765065265721525e+00,2.650000000000000000e+02,1.338028812752176222e+00
2.477977336046885970e-01,1.824586205846621123e+00,1.300000000000000000e+02,2.557901646446226751e-01
2.493047455056224271e-01,1.470146382360575821e+00,2.350000000000000000e+02,2.673821585725977279e-01
8.318361653521295640e-01,1.796784116865963732e+00,6.500000000000000000e+01,1.421243340244065623e+00
1.905919535351089378e-01,1.657667431554492143e+00,1.300000000000000000e+02,1.914444144239747791e-01
7.839287201331649468e-01,1.684968614658972630e+00,1.250000000000000000e+02,1.272200429984841286e+00
5.409213782974189311e-01,1.599377194074664388e+00,2.150000000000000000e+02,7.026291640088270229e-01
5.462992008401890143e-01,1.362290915496868760e+00,1.000000000000000000e+01,6.699738089239970495e-01
9.622415803919648347e-03,1.041303890018811185e+00,2.900000000000000000e+02,9.403081645195692645e-03
2.915910722693800805e-01,1.966034260192646599e+00,1.300000000000000000e+02,3.082635796334267653e-01
4.201675186709850074e-01,1.441261458695683340e+00,4.000000000000000000e+01,4.806561779136220847e-01
7.175453978873099770e-01,1.415060537235548033e+00,2.500000000000000000e+01,1.107081432653357345e+00
7.703565766209672372e-01,1.138156789716323836e+00,2.650000000000000000e+02,1.228294066764270553e+00
7.227584824270666397e-01,1.953130385653053080e+00,6.500000000000000000e+01,1.116097173657773833e+00
7.022784236040702233e-01,1.926616243198750134e+00,1.000000000000000000e+02,1.038456348787728301e+00
4.631669873644638225e-01,1.784213789811033735e+00,1.150000000000000000e+02,5.703695778054962418e-01
3.939810789495900023e-01,1.690738307718930855e+00,1.400000000000000000e+02,4.492698023018866227e-01
8.906971752504144746e-01,1.472663421914769177e+00,1.000000000000000000e+01,1.548040555142383923e+00
4.670316630151690740e-01,1.251346669046513815e+00,5.000000000000000000e+00,6.164809703439803057e-01
1.721883346465191700e-02,1.433043926503073884e+00,1.000000000000000000e+02,1.163719950933499690e-02
9.088079073544037545e-01,1.782516236963134659e+00,5.500000000000000000e+01,1.675420520302287164e+00
7.884374895666151906e-01,1.556873146459852419e+00,6.500000000000000000e+01,1.288994504764631177e+00
3.743709793151971388e-01,1.863297254883223619e+00,1.250000000000000000e+02,4.346090352150281388e-01
7.226105302385158469e-01,1.308330836158359656e+00,7.000000000000000000e+01,1.094033408390463480e+00
1.586495467772461865e-01,1.551119351198781748e+00,2.300000000000000000e+02,1.596377443449782663e-01
7.660343348279095022e-01,1.202371723395720293e+00,1.900000000000000000e+02,1.214026151197609815e+00
8.235499144671469818e-01,1.707802997354930241e+00,1.300000000000000000e+02,1.375681095728844783e+00
8.984439848076457569e-01,1.269527509850602254e+00,4.000000000000000000e+01,1.614732578199663759e+00
6.822685946661297685e-01,1.359593157918876249e+00,1.550000000000000000e+02,1.002962232578843871e+00
7.988802541557072923e-01,1.353031310406927368e+00,2.600000000000000000e+02,1.306900203348244416e+00
4.669917329139836593e-01,1.378390731607284536e+00,2.800000000000000000e+02,5.670259056665526431e-01
5.132708700850040495e-01,1.397702706074965384e+00,2.450000000000000000e+02,6.506436588589663561e-01
2.215526089165917867e-01,1.987496185362180867e+00,6.500000000000000000e+01,2.486231468671025735e-01
5.347884447913885397e-01,1.960364559628927861e+00,1.400000000000000000e+02,6.802191965947229635e-01
5.015809206284260746e-02,1.091562895516937637e+00,5.000000000000000000e+01,4.762834873219279341e-02
7.053687905387210355e-01,1.806025756483527367e+00,1.150000000000000000e+02,1.064328496083275510e+00
7.553620627019309586e-01,1.251617467522478488e+00,5.000000000000000000e+01,1.179546539814322115e+00
2.139201191546019620e-01,1.367378278476222953e+00,2.000000000000000000e+02,2.212502913815401206e-01
3.760515141854257060e-01,1.025040326080012498e+00,2.500000000000000000e+01,4.306620918908428131e-01
7.057042221193990938e-01,1.573534385678749814e+00,5.000000000000000000e+01,1.043415315474617966e+00
3.636013302449784268e-01,1.062090992260918298e+00,2.350000000000000000e+02,4.120752625605823005e-01
5.095225147318738212e-02,1.634223384251416000e+00,2.650000000000000000e+02,5.400683928278360302e-02
5.373192175048794317e-01,1.461519619305000628e+00,1.750000000000000000e+02,6.958522608579187363e-01
4.339963801927637643e-02,1.147067106901057176e+00,1.150000000000000000e+02,4.533988341437754366e-02
8.066777297812566250e-02,1.918960411299490243e+00,1.300000000000000000e+02,7.336367665581297604e-02
4.280707192464662247e-01,1.749147658600377575e+00,2.150000000000000000e+02,5.106037476971817535e-01
2.822393314246079976e-01,1.798640141640668766e+00,5.500000000000000000e+01,3.209707447836320782e-01
6.594276339190466851e-01,1.603803587153975974e+00,2.000000000000000000e+01,9.127624025360111526e-01
